	comment	label
28099	___ __ ____....__ ___ __ ____ ___ ___...__ ____ _____ ___ ___ ____..._____ __ ______ _____....___ ___ ____ ___ _ ___ ______....___ __ ____. 	1
28100	"_ ___ ___ _ ___ ___ ___ __. ___ ___ ___ ___ ____ __ _ ___ ___ ___. ____ _____ __ _ ____ __, __ ____ _____.^^ "	1
28101	____ ____ ___ ___ ___ _____ ___ ______ __ _____ ___ __ __ 10_! 	1
28102	___ ____~~~ 	1
28103	__ __ __ __ __ __ __ 	1
28104	___ __ __ __ _ __ ___ ____ ___ ____ _____ ___ ___ _____ _____ 	1
28105	______ _____ ___ ______ _____ ___ _____ __ _____ ____ 	1
28106	___ ___ ____ _ 	1
28107	_____ ______ ___ ___ __ __ _ ____.. 	1
28108	_______________ 	1
28109	__  _____. __ ___ _____. _ __ ____~ ____ _ ______ ___ ___ __ _____. 	1
28110	_________ _____ _____ _____ 	1
28111	__ ___ ___ __. _____ _ __ __ ___ ____ ___ ____ __ 	1
28112	__ _____... 	1
28113	____ __ ____ _ 	1
28114	_ _ __ ______.. ____ ____ ___ ___ _____ 	1
28115	___ ___ ___ ____ 	1
28116	"____ __, ____ ___.. "	1
28117	__ ____ ______. 	1
28118	___ __ __ _ ___. __... ____ __ ____...___ ____ ____ _ __ __ ___ ____ __... 	1
28119	___ ____ _____ ___ ___. _____. 	1
28120	__ ___ _____ _____ ___ ___. 	1
28121	___ ____ __ ______. 	1
28122	___ ___ __ __ __ ______ _____ ____ ______ ____ ____ ______ ___ 	1
28123	_____ ______ 	1
28124	__!______ ___ 	1
28125	__ __ ___ __ _________ ___ ________ 	1
28126	___ ___ _ __ __ ____ ^^ 	1
28127	__ __ ___ ___ __ ______ ___ 	1
28128	__ _ _ ____ ___ ___ _____. 	1
28129	_...___ _____ ___ _____ ____ __ ____. ..__ ___ __ ____ 	1
28130	____ ____ ____ ___ ___.___ _______.._ ____ _______ _____ _____ _____ __.____ _____ __ ___ __ ____..__ 	1
28131	____ _____. 	1
28132	____ ______ ___ ____ 	1
28133	__ ____ ___ __ _ ___ ______...__ ___ ___ ___ _ _____. __ __ ___ ___ ____ __ _ ___~ 	1
28134	__ _____!!bb 	1
28135	__ __ ___.. _ _ ___ _ _____.. _ __.. 	1
28136	__ ___ _____ ___ ___ 	1
28137	____ _ ___ ___ 	1
28138	Best of the best 	1
28139	____ __ ___ ____ ___ __ __ ______ 	1
28140	_!____ _____ 	1
28141	____ __ __ ___ ___ ___ ____ ___ ___ _ ___ _ __.  ___ ___ ____ __ ___ ____ ___ __ _____. 	1
28142	___ ______. 	1
28143	__ ___ _ __ ___ 	1
28144	_____ _____. 	1
28145	___ ___ __ __ ___ __ 	1
28146	___ __ _________ 	1
28147	___ __ ______ _______. 	1
28148	10____ 10_ ___ _ ___ ______ 	1
28149	___ __ ______ _______. 	1
28150	____ __ __ ____ ____ 	1
28151	__ ___ __ __??..__ ___ ___ 	1
28152	______   _____..  __ ____ 	1
28153	"____ ____ ___ _ __ __ _____. ____, _____ ___ __ _____ ___ ____ _____ __ _ __ __ ____ ______. ___ ___ ___ __ _____ ___. "	1
28154	__ __ ______ ___ __ 	1
28155	_____ _____. 20____ ___ ____ _____._____ _____. 	1
28156	__ ____ __ ___ ____..__  _ ____ __ ___ __ ____ ___ _____. 	1
28157	______ __ _____ __ __ ___ __ __. 	1
28158	___ ___ __ ______ ____ ___ ___ ___ ______ ____ __ __ ___ __ __ ^^ 	1
28159	____ _______. 	1
28160	__ ___ __ ___ __.. __ __ ___ ____ 	1
28161	____ __ __ ______ __ _ ____ ___ ____ __ __. _____. 	1
28162	_____   __ ___ ____ __ ______ 	1
28163	____ ___ ____ _ __ __ ___ ___ _ _____ ___ ___... _ ___ __ ___ ___ ____ ___ __ _ __ _ _ ___ 	1
28164	__.. __ __ ___ ___ ___..__ _____.. 	1
28165	_____... _ __ ___ ____.. 	1
28166	____ ____ ______ 	1
28167	____ _________  ______ ___ _ ____ ______ 10_ _______ 	1
28168	"____ ___ __, __ ___ __ "	1
28169	"____ ______,,, ___ ___ ____ [_],[_]__ _____. __ _____,,,, ___ __ ___ ___ ___ ___ ___ ____ ____., ___ ___________ _____, "	1
28170	"10_ _..20_ _ _ ____ ___ _____ _ ____ __ __..__ _____ __,___ ____ ____ ___ __ ___ ____ _ _ ___ ____ __ __ __ ____ __ ____ __ ___ ___ ___ __.. "	1
28171	____ ___ _____ ___ ____ ____ _____. ______ ____.... 	1
28172	_____ ___ ____ __.. ____ ___.... 	1
28173	___________ 	1
28174	__ ____ _____ 	1
28175	__ ________ __ ____ 	1
28176	_____ _______ ___ __. ___ _ __ __ ___ ___ __. 	1
28177	____ ______ 	1
28178	__ __ ___ _ ___ ___ 	1
28179	__ _ ___ __ ____ 	1
28180	"__ __ 5__ ____,_____ ____ ___ ____. 18_ __ __ __ ______ ___ _ ____ ____ ____. "	1
28181	_____ _____ ___ _____ 	1
28182	____ ___..___ ___ __ ____.. 	1
28183	___ ____ __ __ __ 	1
28184	____ ____ _______ __ _____ ___ 	1
28185	_ __ __ _____ ___ _ __  _ ___ _______. 	1
28186	___ ___ ______ __ 	1
28187	___ ___ ___ ___ __ ___...___ ___ _ __ ___....___ 9____ _____ 	1
28188	__ _______ _____ ___ ___ 	1
28189	_____ ____ _____ ___ _____ 	1
28190	"___ _ ___ ____, ______, ___ ___ ___ "	1
28191	__________ 	1
28192	_______ ____ ___ __ _______ __ 	1
28193	____ _____. 	1
28194	___....__.... _ ___. 	1
28195	______ ___ ____ _____.  _______ ___ _______ __ __ ____ _ __ __ ___ ____ ___ ___ ___ _____. 	1
28196	_~~_______ 	1
28197	"__ ____ __  ___ __ __ __ ____ ___ ___ _____. __ _____, _______ ____ _____ ___ ___ ___ ___ _ __ ____.. _ __ ___ ____ _ __ ___ "	1
28198	____ _____ __________~~_ 	1
28199	___ ___ ___ ___ ____.___ ___ __ _____. 	1
28200	_______ ____ 	1
28201	____ ___ ___  ___ ___ ___ ____ _ __ ___ ___ ____  ___ ___ ___ ____ ___ __ __ 	1
28202	_ ___ ____ ___ __. _____ ___ __. 	1
28203	___ ___ __ ___. 	1
28204	___ _____ _______. 	1
28205	__ __ _____. ____ __ __ ___..___ 	1
28206	__ ____ ____. 	1
28207	______~~___ 	1
28208	______ ____ __ _____! 	1
28209	"_____, ___ ___ ____ __. "	1
28210	__ __ ___ ______._ ____ ___ ____ _ _____ _ _____. 	1
28211	___ ___ ___.. ____ ___ ___ 	1
28212	_____ _____  ____ ___ __. 	1
28213	____ __ _ ___. __ __ _ ___. ___. __ 	1
28214	____ ___ __ ___ _ 5___ __ 	1
28215	___ 10_ ___???!!! 	1
28216	___ ________!! 	1
28217	___ ____ ________ _ _____ __ _ ___ ___ ____... ____ _____ ____ ___ _ ____ __ ___ ____. 	1
28218	__ ___ _____?? ___ ____ ______ _____. 	1
28219	__ ____ ___ ____ ____ __ __ ____ ______ ____ __ ____ _ __ _ __ 	1
28220	_____________.. 	1
28221	__________ 	1
28222	____ __ __ ___  ____ ____ 	1
28223	___~!____! 	1
28224	___ ____ __ _ __ _ _ __. ___ ____ ___ ____ 	1
28225	_______________ 	1
28226	___ ___ _____ 7_... 	1
28227	___ ____ ___ __. ____ ___ ___ __. 	1
28228	__ ____ ______. 	1
28229	____ _ ____ ______ __ _ ______ _____ ___ ___ ____ _____ ___ ___ ____ ____ ____ __ _____ 	1
28230	_ 30_____ __ ___ ____ ____ ___ ____ ___ _ _______ __ __ __ __ ___. _ __ ____ _ ____ _ __ ___ __ _ __ ____ __ ______. _____. ____ ____ __! 	1
28231	_ _____~ __________ 	1
28232	__ ___ ___ __ 	1
28233	_____ ____ ____ 	1
28234	___....__ _ 	1
28235	_______ ______ 	1
28236	____  ___ __ _ __ __ _____ 	1
28237	_~~~___~~_~~~___~~ 	1
28238	___ ____ ___ _ 	1
28239	______ ___ __ _____. 	1
28240	_____ ____ _ __ ____ ___ ____ ___ __ __ ____ __ ____ 	1
28241	_ ____ ____ ___ 	1
28242	"___ _ __ ___ ____, _ __ ___ ___ ______ ___ ___ ___ _ _____.-____ "	1
28243	______ _______________ _____ ______________.._________ _ 	1
28244	__ _______ _______ 	1
28245	__ ____ _____. 	1
28246	_________________? 	1
28247	____ __ __ ____ 	1
28248	___ ___ __ ___ ____ 	1
28249	__ _____ __.___ 	1
28250	___________ 	1
28251	__ ___ ___ ___ ___.... 	1
28252	__ ____ __ ____ 	1
28253	____ _____ __ _____ ____ ___ ___ ___ ___ 	1
28254	__ ______ ___ ______ ____ ___ ____ __.__ _____ ____ ______ ___ ______ __ ____. 	1
28255	10__ ___ ___? __ ______... __ _____ __.. ____ ___ __ ___.. 	1
28256	_______ __ _ ____ ___ __ ____ ___ ___ __ __ __ ___ ______ ___ __ __ _____ ___ __ __... 	1
28257	__ _____ ____ ______ ___ 	1
28258	___ ___ _____ 	1
28259	____ __ ___.._ ___ _____ ______ ______ ___ __ ___ 	1
28260	___ ____ __ ___ _ ___ ___ ___ ___ ___ ___ __  ___ ___ __ _______ 	1
28261	___ ____ __.. __ __ __ _ _ __ __ __.. 10_ ___ __ ____. __ ___ ____ _____ ___ __ __ __ ___... 	1
28262	2014_ _ ___ __ 	1
28263	"___ __ _______. ____ ____, ____ ______ _ ___ ___ ______.. __ __, ____, _____ ___, ___ ____ _____ __ ___ _ _____.. "	1
28264	____ ____ __ ___ ___ 	1
28265	__ ______!! 	1
28266	___._._!!! 	1
28267	__ _____ ___ ___ __ 	1
28268	____ ___ __ _____ __ __ ___ ___ _____ ___ ___ __ ____ ____ ____ ___ ___ _____ __ ____ ____ _____ ___ ___ _ ______ __ 	1
28269	____ __ ___ ____ 	1
28270	___ _____!!! 	1
28271	____ __ ____ _ ______. _____. 	1
28272	_____ __ ___~~~~__ 	1
28273	___ ____ ____ 	1
28274	__ _____ __!! 	1
28275	__ __ __ ____ ____. ___ 	1
28276	__ ___ _ _____ ^^ 	1
28277	____ _____ _______ _____ _____..______ .._ ______. 	1
28278	__ ___ __~__ ____!!! 	1
28279	_________ __ ___ __ 	1
28280	_________!! 	1
28281	__ ______ _____ 	1
28282	_ ___ _____ __ ___ 	1
28283	_______ ___ __ ___ ___ ____ ____ __ __ ___ ______ _______ 	1
28284	___________ 	1
28285	___________ 	1
28286	______..________.. 	1
28287	__ __ _____ ___ __ 	1
28288	__  __________ 	1
28289	____~~~___ _________ 	1
28290	___ _____ ___ ___ ___ ____ ____ _______ _ __ _ _ __ ____ _______ ______ 	1
28291	__ ___.____ 	1
28292	____   _______________ 	1
28293	_____ ____ _____ ______ ___ __ __ ___ __ 	1
28294	"___ _____, ____ ______ __, ___ __. "	1
28295	__ __~__ __ _____ ______ _ ____ __ __ _ 	1
28296	__ ____!!! _ ___ _ __ ___ ___ _ 	1
28297	____ 6.25 __ __ ____ _ ____ ___ ____ ___ ____ __ _ ___. 	1
28298	______ _____ ^^ 	1
28299	___~~___~~ 	1
28300	__ __ ___ ___... __ 	1
28301	___ __ __ ___ _ ___ __ _ 	1
28302	___ __ ___... __ _ __ ___.._.. __ ___ _____..__ ___ ____ _ ______.. 	1
28303	________________ 	1
28304	__ ___ ___ _____ ___  __ _____ ___ __ __  _____ _ ___ _____ 	1
28305	___________ 	1
28306	____________ 	1
28307	___.._____ 	1
28308	___ ___ ___ __ _____ 	1
28309	______. ____ 	1
28310	__ _____ ___ __ __ __ ____. __ 	1
28311	____ ____ _____ __ ___ ___ __ __ _ __ _____. 	1
28312	"____ ___ ____ ___ _____ ______ ____, _____ ______ __ ____ ______ _____... "	1
28313	____ ____..___ _____ ____ _____  __ ____ ____. 	1
28314	__ ___ __ ___ __ ___ ____ __. __ __ _ ___ ____ ___ ___ ___ ___... 	1
28315	__ ____ _____ 	1
28316	___ ___ ___ ___ 	1
28317	___ ___ ___ ___. 	1
28318	___ ___ ____ ___ __ 	1
28319	___ ____. ___ __ 	1
28320	________  ___ _____.... 	1
28321	__ _____ ______ ________!__ ____~ 	1
28322	______ __ ____ _____ ____ _____ ___ _____ 	1
28323	________~~ 	1
28324	___ _____ _____________;; 	1
28325	__ _____. ______ 	1
28326	___ ___ _____ ____ ___ __ ____ __ ___ ___ ___ _______ ____ ______ _ _________ ___ ___ __ ____ _____ ___ _____ 	1
28327	_ ___ ____ ____ __ ___ ___. __ __ ___ _ __ ____ __. _ __ __ __ ____? ___ _ ____ _____ ____ __ _ ___ ___ ___. ___ ____.. ___ ___ ___ __ 	1
28328	__________ 	1
28329	___..._ ___ ___ __ ___ ___.. __ ____ _ __ ___ __ ____ ____..._____ ___... 	1
28330	_ ___ _____... ___ ___... _~?? __ __ ___ ____ ___ ___ ___ ___ ___ ___ ___ ___ ____ ____~.. ___ __ _____ ____ ____ ___... ___ ____ ____... 	1
28331	_.________ 	1
28332	__ ___ ____ ____ 	1
28333	____ __ __ __ 	1
28334	____ _________ __ ___ _____..__________ _____ ___.. 	1
28335	___ _____ ____ __ ___ ____ _____ 	1
28336	_____ ___ ___ ____ ___ __. 	1
28337	_____________ 	1
28338	__________ __  ________ ___....____________ ___________!!!__ ____ 	1
28339	__  __ _ ___ ____ ____ __ _____ ___ ___ ______. __ ___ __ ____ ___ __ ____ ___ ___ ____~ 	1
28340	__ _____!!!! 	1
28341	_____ ______ 	1
28342	___________ 	1
28343	___ ____ ____ ____ __ ____ 	1
28344	___________ 	1
28345	"___ ____ ___.. ___ _____ _ ___, ____ ___ __ "	1
28346	__ __ ___ __ __ ___ 	1
28347	____ _ __ __ _____ __ 	1
28348	"___ ___ ___ ___ __ __ ___ ___ ____ ____ __ ______. __ _____ ____ ___ _____ ___ _ ____ ___ _ ___, __ __ _ _____ ___ ______ __ ___ _____. "	1
28349	___ ___ __ ___ ___ __? ___ ____ 	1
28350	__________ _ 	1
28351	__ __ __ __^^ 	1
28352	_ ___ ___ ____ _______ __ ___ _ _ ___ ____ ___ ___ ____ _____ __ ____ ____ ______ _ ___ _____ ___ ________ ____ __ ___ 	1
28353	____ __ ______ ___ ___ 	1
28354	_ _ __ __.... 	1
28355	_ ___ ____ ___ ___ ______ ______ ____ _____ __ ___ _ ___ ___ _ ___ _______ ___ __ _______ ___ _ ____ ____ 	1
28356	____ ___. 10_ __ 	1
28357	____ ____ _ ___ ____ __ _____ ____ _ _____ ____ 	1
28358	efefefeefeee 	1
28359	__ _____ _ ____... ____ ____ _ __ _ ___ _ ____..._ 	1
28360	__ ___ ____ _____ 	1
28361	_____ _____ ___ __ ____. 	1
28362	____ ___ ________~ 	1
28363	_ __ __ __~~dvd_ ___ ___ 	1
28364	__  ____ ____. 	1
28365	__ __ _______ __ __ ____..._____ _____ ____ __ ____ __ ___ ____ ___ ____ __ 	1
28366	_... ____ ____ ______. _ __ ___! 	1
28367	____ _ ____ ____ _____ __! 	1
28368	_____... _____...__________ ________!!! 	1
28369	____ ___ ___ ___ !! 	1
28370	__ __ _________. ___ ____ 	1
28371	____ __ ____.._ _____ 	1
28372	______!~___ 	1
28373	___ __ ____ ___ __ __. _ ___ ___ ___ _____. 	1
28374	__ ___.. _____ ___ ____.. _ __ _____. 	1
28375	___..._____.. 	1
28376	_ ____ ____ ____ 	1
28377	_____~ __ __~ _____ ___~ 	1
28378	__ ___ ____ ______~ 	1
28379	________________ 	1
28380	_______________ 	1
28381	___ _ ___ _____ ___ ____ ____ ___ __ ____. ____ ____ ___ ___ ___ ___ ____. 	1
28382	_ _____ __ __ 	1
28383	_____... _ __ ___ __ ___ ___... __ ____ __ __ ___ ___ __? 	1
28384	____ _____ _____ ____ 	1
28385	__________ 	1
28386	______ _ _______ _____ 	1
28387	___ _____ ______ ___ ____ ____ _____ ^^ 	1
28388	___ ____ ___ 	1
28389	_____ ___ ___ ___ _____... 	1
28390	__ ____ _____ 	1
28391	___ __________ 	1
28392	"10_ 70__ __ __ _ _ __ ___ __. __ __ ___, _____ __ ____ _____. ___ __ ___ ___ _____ __ ____. "	1
28393	__ __ ___ ____ _____... ___ ___ ___ __ ____ _____ __ ____ __ ____ __ ___ ____ __ ___ __ __ ___ __ __ __ _____ _____. 	1
28394	____ ____ __ 	1
28395	60_ ____ ___ _____ ______________ _____ ___ ___ ________ ____ __ _____ 	1
28396	_____.___ __. 	1
28397	___ ____~ ___ ___ _____! _ ___ ____ __ ____ __ _____ 	1
28398	__ ______ ^^ _ ___~ 	1
28399	_ _______ __ 	1
28400	___ ___ ___ ____ ___ __ 	1
28401	____ ___ _ ____.__ _____ ______~ 	1
28402	______ _ ___ __ 	1
28403	_____ ____ __ _____ 	1
28404	_______ ____ _____. 	1
28405	_____ _____ ___ _____ ___ _ __ __ ___ _ _____ _ _ ___ __ _______ ____ _ ____ _____ 	1
28406	______________ 	1
28407	__ ________ 	1
28408	_____ ___ __ ____ ______ 	1
28409	____ ____ _____ ___ ___.__ ____ ___ ___________. ______. 	1
28410	_______..._ __ _______ _______..!! _____. 	1
28411	"___ ___ ___ ___ ___,____ __  _____ ______ ___ ____...___ __  ___  ______ __  ___. "	1
28412	____ ____ __ _____ _____ _______. 	1
28413	well-made. _ _ ____ _____. ____ ______ ___ __ _ __ _ ___  ____ ____ ____ ___ 	1
28414	__ _______ ____ ___ _____. 	1
28415	_____~__ ____ ______~ 	1
28416	___. _____. ___ 	1
28417	___ _____ _____.. 	1
28418	__ _____________ 	1
28419	______ ____ __ 	1
28420	___ __ ____ _____ 	1
28421	______ _____ 	1
28422	____ __ __ ____ 	1
28423	____ ______ ______! 	1
28424	______~____ 	1
28425	____ __ __ __ ______. 	1
28426	"______ ___ ___ __ _____, ___ ___ _ ___ ___ ___ ____~~ "	1
28427	_____ ______ 	1
28428	____ ____ ___ ___ _ __ __. __ ___ 10_ ___ __ ___ 10__? 	1
28429	"____ ___ __ __  ____,  __ _____  ___  __.  __  __ ___ ___  __  ___ ___ __ ______ "	1
28430	___ _____ _____ _______.. _____ ___ ______ ___ __ _______.. ___OO__ ___ ______ ____..__ 	1
28431	____ ___ __ __ ___ 	1
28432	______ ____ __ ___ _____ _____ ___ ___ ____ __ ___ ___ 	1
28433	_ ___ ____ _______?_____ ___ _____ ____ __ ____ _ __ __ __ _ ____ ___ ___ _ __; 	1
28434	_ __ ____ ____ ______ _ 	1
28435	______. ___ ___ 	1
28436	___ ____ __ _ _ ___ ___ __ ____.__ ____ ____ ____ __ ___ ___. _ __  ...  ___ __? 	1
28437	__ ____ ___ _____ __ _ ___ ____ ____ ___ ____ ___. __ ___ _ __ __ _____ _ ___ ___ ___ _____. 	1
28438	__ __ _______ __ __ 	1
28439	__ __ _____ __ __ ___ ___ __... 	1
28440	__. __ __________ __ ___ _______._ 	1
28441	____ ____ ____ 	1
28442	____ ___ ____ __ 	1
28443	__ _________ 	1
28444	__  __  ____ _  __ 	1
28445	____ ___ __ ______ 	1
28446	____ _____ ____ ___ __? __ __ __ ____ ___ ___... 	1
28447	"____ ___, ____ ____ __ __ ___ ___ ____ "	1
28448	________________________ 	1
28449	______.~~~ 	1
28450	____ ____ ____  _______. 	1
28451	__ ____..._____ ____ _________ _ ____ ____ __ 	1
28452	____ ______. __ __ ____ __ 	1
28453	__ ___ ____. _____. 	1
28454	___ ______!!! 	1
28455	__________ 	1
28456	__ ______ ___ __ ____ ____ ___ 	1
28457	___________________________ 	1
28458	__ __ _____. __ ____ _____ __ _____.. 	1
28459	__~~~~________!! 	1
28460	____ ___ ____ 	1
28461	___ __ __ ____.. 	1
28462	____ ____ __ ___. 	1
28463	__ ___ _____ ____ _____ ____ ___ ____. 	1
28464	______ ___ ____! ___ __ _______! 	1
28465	10_ ____ ____ ___ __ ____ _ ___ ________ ___ ___ ___ ____ ___ ___ __ ____ ___ _____ ____ ____...___ ___ ___ ___ ____ ___ ____ ____ _______.. 	1
28466	__________ 	1
28467	_____ ____ _______ ______ ___ ___ ______ __ __ ____ ____ ____ _____ ___ __ ___ ____ ___ ____ ____ _____ _ ____ ___ ____. 	1
28468	__ __ _____... __ ____ ___ ___!! _ _ ____ ___ 	1
28469	__ __ __ _____ !! 	1
28470	___ __ ___ __. 	1
28471	____ ___ _______ _ 	1
28472	_____ __ _____ ___ __ ___ _ ___ ___.. _____ __ ______ ____ ______... 	1
28473	_ _ ____ ________ 	1
28474	____ __ ______ __ ___ _____ _ 	1
28475	_ ____ ___ _____ ____ __ 	1
28476	__ ______ _____ ________ _!!_ _ _ 	1
28477	_____...._ 	1
28478	29_____ __ ___ __ 	1
28479	____ _ ____ ____. 	1
28480	"_ ___ ____  ____ ___ __ _ _ __ ___ _____(?) __ _ _ __ ____ __ ___ ______, _ __ ___ _______(___ __ __ ___ ___ ___ _____- ___ ____ __ ____ __) "	1
28481	____. ___ ____. 	1
28482	"__ _ ___ __ __ _____ ____ ___, ______ ___ ___ ____ ___  _ __ ___ ____. ________. "	1
28483	_____ ___ ____ ___ ____. _ ___ __ ___ __ ___ ___ ___ __ ___ _____ __. 	1
28484	__ ____ ___!__ 	1
28485	___________ 	1
28486	_____ ___ ___ ___~____ ___ ___ ____ ____ _____ ___ ___~ 	1
28487	"2___ ___ ___ ____ _____ ____ _____ ______ ____. ____ ___ ____ ___ __ ___ ___, ___ _____ ____ __ ___ ___ ____ "	1
28488	____ ____ _ _____ __ __ ___ ___ ___ ____ _____ __ 	1
28489	_________________ 	1
28490	____ __ ____ 	1
28491	____&gt;&gt;&gt;___ &gt;&gt;&gt;____2 	1
28492	___ ___ __________ ______ ____ __ _______ 	1
28493	Ode to My Father.. 	1
28494	_____ __ ____ ____ ____ _____ __ ___. __ ___ _ ___. 	1
28495	__ _____ ___ _____ 	1
28496	"___  _  ____  ____  ___  ____  ____  ____ ___  ___  ____ _____  ___, ___  ___ ____  __ ___, ____ _____ ___  _____ ___  _  ___  ___ __ ______ "	1
28497	__ ____ __ ____ 	1
28498	___________. 	1
28499	__ __ __ ___ _ ____ __ ____ ___ __ _____ ___ ____...____ _____ ____ __...____ ___ __ __ _____ ____... 	1
28500	________.. ___ ____ ____ ____... 	1
28501	____ ___ ____ ___ ___ _____ ___ ___ __ ____ ___ __ __ ________. 	1
28502	_ ___. ___ __ _ __ ___. __ ___ _ ____ __. 	1
28503	___^^___ ___^^ 	1
28504	____  __ __ ____ ____ ___ __ ___ ___ __ __. 	1
28505	____________ 	1
28506	_____ _____ ____ __.. 	1
28507	_______ ____ ____ ___~  ___ _______ 	1
28508	___ _____ __ _____ __ ____ ___ _ ___ __ __ ____ ___ 	1
28509	__ _ ___ __! _____. 	1
28510	___ ____ __ _____ ___ __ _____ _____ __ __ _____ ______ __ ___ __ ___ __ ____ ___ ___ ______ ____ _____ __ ___ ______ ___ 	1
28511	_____ ____! 	1
28512	___ _____ 50%_ ___ ____ ___. ___ ___ ___ ___ ___ _____ __ ___ _ ____ __ 	1
28513	___ __ __ ____ ___ ____ ____ ___ ___ ____  ___ ____ ____ 	1
28514	"__ ___, ___ ___ __ __ __ __ ___ , ____, ___ ___ __ "	1
28515	__________ ______________ 	1
28516	2014_ __ _ ____ _____  2015_ ____ __ __ ___ ____ ____ __ _____ __ ___ ___  ____ ____ ___ _ ___ ____  _____ _ ____ ______~ 	1
28517	___ __.. __!.. _____ __ __ __ ____ ___ ____ ___ ___ ___.. 	1
28518	____ ____ __ __ _______. 	1
28519	____ ______ ___ __. _______ _ _____ 	1
28520	____________ _____ _____ _____ _________. __ ____________. ______________ __________ _____________________ ____________. __________________. 	1
28521	_ _____ ___ _ _ __ __ 	1
28522	__ ____ ____ __ 	1
28523	__ __ ___.. __ __ __ ___. __  ___ __ ___ __ ___ ___ ____. __ ___.... 	1
28524	___ ___ ___ __ __. ____ ___ ____ ____ ____ ____. 	1
28525	"___ ____, ____ ____ __...__ ____ ___  _ __ ___ ___ ... "	1
28526	___ ______ __.. ____ __~^^ 	1
28527	"__ ___ 625__, ____, _____ __ ___ __, ___ _____ ____ ______ ___ _____ ______. ___ _____, __ ___ _ ____. "	1
28528	___ ____...___ ___ ___ ____ _____? __ ____... __ ___ ____ ______ ___ __ ___ ___ ___ ___ _____! 	1
28529	_____ ___ _____ _____ ____ _____ ___ ___ _ __ ___ ___ ___ ___ ____ ____ _____ _____. 	1
28530	_______ ___ 	1
28531	_____.. _____ 	1
28532	__ __ ____ ______.. 	1
28533	______ ____ __ __ 	1
28534	__________________________ 	1
28535	_____. ___ _____. 	1
28536	____ __ __ __ _ ___~~~__ 	1
28537	____ ___ __ _____..___ ___ _ __ _ _____ ____ _ __ ___ _____. 	1
28538	____ _____ ________ 	1
28539	__________ 	1
28540	___ __ ______ __ 	1
28541	__ __ ____ ___ __ ___ ___ __ ____ 	1
28542	____ __ _ __ _____ 	1
28543	____ ____ ___ _ ___ ___ 	1
28544	___ __ ____ ____. 	1
28545	__ __ ___ __ _____!! 	1
28546	"__ __ _____, ___ _____. "	1
28547	____ ____ _____ __ 	1
28548	"___ __ ____ _ ____. ___, ___ _____ ____ __, ___ __ __ '___ _'___ '__' ___ __, ____ __ '__ ___' ____ __ ____ ___. "	1
28549	______ ____ __ _____ ____ ___ ______ ... ________ ___ _____ _____ 	1
28550	_____ _ ______ ___ _ __. __ ____ ___? 	1
28551	__ ___ __ ____ __ _____..____ __ ___ ___ ____ ____.____ __ ___ ____ ____ _______. 	1
28552	__ __ ___ __... __ ___ ____... __ ___ ___? ___ ___ ____? 	1
28553	___ ____ ____ _____ __ ___ 10____ 	1
28554	___ _______.. 	1
28555	___ _ ______ ____ _ ___ __ ___ ____ _____ ___ __ __ ___ ___ ____ ____ ___ ___ __ ____ ___ ____ _ _ ___ ___ ____ ____ ___ 	1
28556	"_____ ___ __ ___. ____ _____ __, ___ _____ ____. "	1
